,Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
186,Pakistan,PAK,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,397000000.0,802000000.0,840000000.0,0.0,0.0,0.0,0.0,0.0,0.0
187,Panama,PAN,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,2000000.0,2000000.0,8000000.0,10000000.0,10000000.0,13000000.0,15000000.0,19000000.0,22000000.0,77000000.0,85000000.0,75000000.0,77000000.0,52000000.0,56000000.0,52000000.0,68000000.0,47000000.0,56000000.0,40000000.0,46000000.0,42000000.0,28000000.0,15000000.0,18000000.0,21000000.0,23000000.0,29000000.0,24000000.0,23000000.0,18000000.0,21000000.0,24000000.0,23000000.0,24000000.0,19000000.0,16000000.0,23000000.0,22000000.0,23000000.0,26000000.0,35000000.0,148000000.0,469000000.0,0.0,0.0,0.0,0.0,0.0,0.0
188,Peru,PER,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227000000.0,227000000.0,230000000.0,266000000.0,266000000.0,245000000.0,242000000.0,215000000.0,163000000.0,85000000.0,76000000.0,151000000.0,145000000.0,142000000.0,169000000.0,154000000.0,136000000.0,136000000.0,145000000.0,136000000.0,133000000.0,133000000.0,109000000.0,119000000.0,142000000.0,137000000.0,155000000.0,127000000.0,140000000.0,159000000.0,164000000.0,187000000.0,197000000.0,154000000.0,349000000.0,349000000.0,418000000.0,461000000.0,461000000.0,674000000.0,676000000.0,729000000.0,1158000000.0,1747000000.0,1732000000.0,0.0,0.0,0.0,0.0,0.0,0.0
189,Philippines,PHL,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000000.0,638000000.0,2077000000.0,3114000000.0,3884000000.0,4930000000.0,5359000000.0,5919000000.0,5572000000.0,4906000000.0,5221000000.0,5709000000.0,5897000000.0,5758000000.0,5700000000.0,5667000000.0,6320000000.0,6135000000.0,6534000000.0,7237000000.0,8914000000.0,10594000000.0,11626000000.0,10442000000.0,10242000000.0,9822000000.0,10282000000.0,9921000000.0,10519000000.0,10274000000.0,10785000000.0,10389000000.0,10012000000.0,10125000000.0,10490000000.0,9854000000.0,10640000000.0,12279000000.0,0.0,0.0,0.0,0.0,0.0,0.0
190,Palau,PLW,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
191,Papua New Guinea,PNG,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192,Poland,POL,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,10000000.0,11000000.0,18000000.0,14000000.0,16000000.0,26000000.0,38000000.0,44000000.0,47000000.0,84000000.0,59000000.0,101000000.0,185000000.0,223000000.0,235000000.0,211000000.0,183000000.0,265000000.0,262000000.0,240000000.0,248000000.0,269000000.0,269000000.0,362000000.0,345000000.0,397000000.0,368000000.0,193000000.0,94000000.0,103000000.0,55000000.0,83000000.0,111000000.0,61000000.0,51000000.0,68000000.0,133000000.0,171000000.0,224000000.0,197000000.0,226000000.0,458000000.0,488000000.0,579000000.0,1125000000.0,1646000000.0,2249000000.0,3078000000.0,4456000000.0,6303000000.0,7968000000.0,10806000000.0,14842000000.0,14628000000.0,17660000000.0,20851000000.0,0.0,0.0,0.0,0.0,0.0,0.0
193,Pre-demographic dividend,PRE,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138000000.0,142000000.0,146000000.0,151000000.0,155000000.0,160000000.0,165000000.0,170000000.0,175000000.0,180000000.0,186000000.0,194000000.0,199000000.0,205000000.0,211000000.0,586000000.0,584000000.0,554000000.0,561000000.0,571000000.0,548000000.0,531000000.0,537000000.0,428000000.0,558000000.0,562000000.0,537000000.0,562000000.0,556000000.0,611000000.0,667000000.0,580000000.0,969000000.0,1312000000.0,1304000000.0,1960000000.0,1401000000.0,1556000000.0,1787000000.0,1920000000.0,1981000000.0,2045000000.0,2471000000.0,4504000000.0,4980000000.0,0.0,0.0,0.0,0.0,0.0,0.0
194,Puerto Rico,PRI,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
195,"Korea, Dem. People's Rep.",PRK,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196,Portugal,PRT,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,45000000.0,54000000.0,58000000.0,75000000.0,20000000.0,207000000.0,200000000.0,192000000.0,228000000.0,280000000.0,186000000.0,143000000.0,113000000.0,200000000.0,180000000.0,236000000.0,230000000.0,234000000.0,232000000.0,258000000.0,320000000.0,311000000.0,353000000.0,405000000.0,373000000.0,548000000.0,606000000.0,614000000.0,653000000.0,663000000.0,695000000.0,815000000.0,892000000.0,917000000.0,985000000.0,1047000000.0,1031000000.0,1127000000.0,1170000000.0,1364000000.0,1545000000.0,1707000000.0,1933000000.0,1980000000.0,2445000000.0,3529000000.0,4720000000.0,6126000000.0,7843000000.0,10007000000.0,12205000000.0,12575000000.0,13748000000.0,15741000000.0,15991000000.0,15712000000.0,0.0,0.0,0.0,0.0,0.0,0.0
197,Paraguay,PRY,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38000000.0,35000000.0,40000000.0,42000000.0,34000000.0,38000000.0,36000000.0,20000000.0,38000000.0,41000000.0,46000000.0,27000000.0,33000000.0,37000000.0,37000000.0,28000000.0,30000000.0,28000000.0,22000000.0,19000000.0,16000000.0,14000000.0,28000000.0,16000000.0,26000000.0,32000000.0,36000000.0,36000000.0,36000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
198,West Bank and Gaza,PSE,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
199,Pacific island small states,PSS,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200,Post-demographic dividend,PST,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,2989000000.0,3373000000.0,3734000000.0,4285000000.0,4540000000.0,4872000000.0,5967000000.0,6170000000.0,6977000000.0,7566000000.0,10389000000.0,11460000000.0,12079000000.0,13848000000.0,12690000000.0,14130000000.0,15447000000.0,16289000000.0,16583000000.0,18421000000.0,21625000000.0,23201000000.0,30229000000.0,32949000000.0,36916000000.0,40678000000.0,44139000000.0,46349000000.0,48691000000.0,110038000000.0,135726000000.0,103123000000.0,113289000000.0,118091000000.0,123559000000.0,124884000000.0,128784000000.0,135262000000.0,141656000000.0,152270000000.0,168017000000.0,170062000000.0,195928000000.0,214629000000.0,246592000000.0,279676000000.0,312922000000.0,356711000000.0,407432000000.0,457971000000.0,547696000000.0,640390000000.0,736290000000.0,845044000000.0,933360000000.0,1041391000000.0,0.0,0.0,0.0,0.0,0.0,0.0
201,French Polynesia,PYF,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202,Qatar,QAT,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
203,Romania,ROU,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,1000000.0,0.0,0.0,0.0,11000000.0,11000000.0,0.0,0.0,0.0,3000000.0,3000000.0,4000000.0,6000000.0,4000000.0,38000000.0,29000000.0,19000000.0,417000000.0,1587000000.0,2860000000.0,5192000000.0,8322000000.0,9569000000.0,0.0,0.0,0.0,0.0,0.0,0.0
204,Russian Federation,RUS,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65000000.0,65000000.0,63000000.0,60000000.0,61000000.0,59000000.0,57000000.0,57000000.0,58000000.0,60000000.0,82000000.0,117000000.0,179000000.0,375000000.0,452000000.0,458000000.0,512000000.0,506000000.0,494000000.0,501000000.0,545000000.0,562000000.0,527000000.0,486000000.0,743000000.0,970000000.0,0.0,0.0,0.0,0.0,0.0,0.0
205,Rwanda,RWA,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
206,South Asia,SAS,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,3000000.0,6000000.0,6000000.0,32000000.0,39000000.0,88000000.0,99000000.0,200000000.0,530000000.0,924000000.0,1039000000.0,1129000000.0,2424000000.0,2975000000.0,3994000000.0,5192000000.0,6876000000.0,8562000000.0,11045000000.0,15374000000.0,19278000000.0,23286000000.0,30557000000.0,34168000000.0,42638000000.0,52338000000.0,59897000000.0,68222000000.0,75569000000.0,0.0,0.0,0.0,0.0,0.0,0.0
207,Saudi Arabia,SAU,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,1000000.0,1000000.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0
208,Sudan,SDN,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
209,Senegal,SEN,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37000000.0,38000000.0,38000000.0,39000000.0,39000000.0,39000000.0,40000000.0,40000000.0,40000000.0,40000000.0,40000000.0,42000000.0,42000000.0,42000000.0,42000000.0,42000000.0,43000000.0,43000000.0,43000000.0,44000000.0,44000000.0,45000000.0,45000000.0,45000000.0,46000000.0,47000000.0,48000000.0,49000000.0,50000000.0,53000000.0,62000000.0,70000000.0,57000000.0,45000000.0,55000000.0,55000000.0,40000000.0,43000000.0,53000000.0,77000000.0,80000000.0,49000000.0,63000000.0,66000000.0,70000000.0,0.0,0.0,0.0,0.0,0.0,0.0
210,Singapore,SGP,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85000000.0,85000000.0,85000000.0,85000000.0,85000000.0,245000000.0,245000000.0,245000000.0,245000000.0,245000000.0,245000000.0,245000000.0,245000000.0,245000000.0,245000000.0,473000000.0,473000000.0,495000000.0,479000000.0,478000000.0,477000000.0,487000000.0,525000000.0,535000000.0,592000000.0,611000000.0,638000000.0,742000000.0,821000000.0,918000000.0,0.0,0.0,0.0,0.0,0.0,0.0
211,Solomon Islands,SLB,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
212,Sierra Leone,SLE,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
213,El Salvador,SLV,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166000000.0,532000000.0,521000000.0,600000000.0,479000000.0,492000000.0,797000000.0,892000000.0,671000000.0,680000000.0,422000000.0,373000000.0,435000000.0,430000000.0,441000000.0,419000000.0,425000000.0,391000000.0,380000000.0,407000000.0,443000000.0,431000000.0,486000000.0,451000000.0,598000000.0,786000000.0,966000000.0,993000000.0,1067000000.0,1072000000.0,1140000000.0,1283000000.0,1527000000.0,1693000000.0,1756000000.0,1808000000.0,1817000000.0,1910000000.0,2001000000.0,1997000000.0,2110000000.0,0.0,0.0,0.0,0.0,0.0,0.0
214,San Marino,SMR,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
215,Somalia,SOM,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
216,Serbia,SRB,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6000000.0,21000000.0,29000000.0,35000000.0,0.0,0.0,0.0,0.0,0.0,0.0
217,Sub-Saharan Africa (excluding high income),SSA,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163000000.0,165000000.0,170000000.0,175000000.0,172000000.0,185000000.0,189000000.0,195000000.0,201000000.0,207000000.0,217000000.0,237000000.0,231000000.0,234000000.0,269000000.0,659000000.0,658000000.0,626000000.0,617000000.0,732000000.0,738000000.0,730000000.0,715000000.0,600000000.0,745000000.0,854000000.0,940000000.0,1146000000.0,1079000000.0,1361000000.0,1460000000.0,1298000000.0,1690000000.0,2064000000.0,2043000000.0,2799000000.0,2226000000.0,2442000000.0,2676000000.0,2914000000.0,2981000000.0,3254000000.0,3891000000.0,7920000000.0,11206000000.0,0.0,0.0,0.0,0.0,0.0,0.0
218,South Sudan,SSD,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,2000000.0,2000000.0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0
219,Sub-Saharan Africa,SSF,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163000000.0,165000000.0,170000000.0,175000000.0,172000000.0,185000000.0,189000000.0,195000000.0,201000000.0,207000000.0,217000000.0,237000000.0,231000000.0,234000000.0,269000000.0,659000000.0,658000000.0,626000000.0,617000000.0,732000000.0,738000000.0,730000000.0,715000000.0,600000000.0,745000000.0,854000000.0,940000000.0,1146000000.0,1079000000.0,1361000000.0,1460000000.0,1298000000.0,1690000000.0,2064000000.0,2043000000.0,2799000000.0,2226000000.0,2442000000.0,2676000000.0,2914000000.0,2981000000.0,3254000000.0,3891000000.0,7920000000.0,11206000000.0,0.0,0.0,0.0,0.0,0.0,0.0
220,Small states,SST,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,13000000.0,176000000.0,209000000.0,284000000.0,249000000.0,259000000.0,335000000.0,366000000.0,409000000.0,383000000.0,385000000.0,468000000.0,537000000.0,602000000.0,292000000.0,317000000.0,374000000.0,424000000.0,448000000.0,447000000.0,590000000.0,545000000.0,551000000.0,589000000.0,638000000.0,721000000.0,853000000.0,919000000.0,1217000000.0,1675000000.0,1999000000.0,2146000000.0,2004000000.0,1973000000.0,2127000000.0,2357000000.0,3378000000.0,4340000000.0,4838000000.0,5792000000.0,6298000000.0,6775000000.0,7730000000.0,7595000000.0,7789000000.0,7855000000.0,0.0,0.0,0.0,0.0,0.0,0.0
221,Sao Tome and Principe,STP,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
222,Suriname,SUR,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
223,Slovak Republic,SVK,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154000000.0,152000000.0,101000000.0,26000000.0,38000000.0,404000000.0,483000000.0,524000000.0,543000000.0,685000000.0,1221000000.0,1371000000.0,1505000000.0,2020000000.0,2174000000.0,0.0,0.0,0.0,0.0,0.0,0.0
224,Slovenia,SVN,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31000000.0,70000000.0,72000000.0,102000000.0,122000000.0,121000000.0,114000000.0,112000000.0,113000000.0,290000000.0,192000000.0,231000000.0,318000000.0,430000000.0,481000000.0,519000000.0,547000000.0,0.0,0.0,0.0,0.0,0.0,0.0
